block,style,policy,default_uid,style_uid,offset_ms,tol_ms,f1,hits,twice_hits,den,default_cuts,style_cuts,default_total,style_total,phone_null_f1,grid_f1,word_warp_f1,duration_warp_f1,strict_phone_sequence
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,speaker_count_3408_last,ex02_default_00073,ex02_confused_00073,0.0,20.0,0.9411764705882353,8,16,17,9,8,9,8,0.2235294117647059,0.16258403361344537,0.35294117647058826,0.23529411764705882,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,speaker_count_3408_last,ex02_default_00073,ex02_confused_00073,0.0,40.0,0.9411764705882353,8,16,17,9,8,9,8,,,0.5882352941176471,0.23529411764705882,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,speaker_count_3408_last,ex02_default_00073,ex02_confused_00073,12.5,20.0,0.9411764705882353,8,16,17,9,8,9,8,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,speaker_count_3408_last,ex02_default_00073,ex02_confused_00073,12.5,40.0,0.9411764705882353,8,16,17,9,8,9,8,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,emotion_3407,ex02_default_00073,ex02_confused_00073,0.0,20.0,0.7272727272727273,12,24,33,16,17,17,18,0.41818181818181815,0.2536125366568915,0.18181818181818182,0.2857142857142857,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,emotion_3407,ex02_default_00073,ex02_confused_00073,0.0,40.0,0.8484848484848485,14,28,33,16,17,17,18,,,0.6666666666666666,0.5714285714285714,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,emotion_3407,ex02_default_00073,ex02_confused_00073,12.5,20.0,0.7272727272727273,12,24,33,16,17,17,18,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,emotion_3407,ex02_default_00073,ex02_confused_00073,12.5,40.0,0.8484848484848485,14,28,33,16,17,17,18,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,emotion_3409,ex02_default_00073,ex02_confused_00073,0.0,20.0,0.8148148148148148,11,22,27,13,14,14,14,0.4148148148148148,0.22619565217391308,0.2222222222222222,0.2857142857142857,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,emotion_3409,ex02_default_00073,ex02_confused_00073,0.0,40.0,0.8888888888888888,12,24,27,13,14,14,14,,,0.5185185185185185,0.5,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,emotion_3409,ex02_default_00073,ex02_confused_00073,12.5,20.0,0.7407407407407407,10,20,27,13,14,14,14,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,confused,emotion_3409,ex02_default_00073,ex02_confused_00073,12.5,40.0,0.8888888888888888,12,24,27,13,14,14,14,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,asr_3408,ex02_default_00073,ex02_whisper_00073,0.0,20.0,0.6341463414634146,13,26,41,21,20,28,33,0.47926829268292687,0.3903766334222047,0.5925925925925926,0.5573770491803278,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,asr_3408,ex02_default_00073,ex02_whisper_00073,0.0,40.0,0.8780487804878049,18,36,41,21,20,28,33,,,0.7777777777777778,0.7213114754098361,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,asr_3408,ex02_default_00073,ex02_whisper_00073,12.5,20.0,0.6829268292682927,14,28,41,21,20,28,33,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,asr_3408,ex02_default_00073,ex02_whisper_00073,12.5,40.0,0.8780487804878049,18,36,41,21,20,28,33,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3408,ex02_default_00073,ex02_whisper_00073,0.0,20.0,0.6666666666666666,7,14,21,10,11,14,17,0.3095238095238095,0.25929824561403503,0.35714285714285715,0.3870967741935484,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3408,ex02_default_00073,ex02_whisper_00073,0.0,40.0,0.7619047619047619,8,16,21,10,11,14,17,,,0.5714285714285714,0.5806451612903226,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3408,ex02_default_00073,ex02_whisper_00073,12.5,20.0,0.5714285714285714,6,12,21,10,11,14,17,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3408,ex02_default_00073,ex02_whisper_00073,12.5,40.0,0.7619047619047619,8,16,21,10,11,14,17,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,intent_3408_last,ex02_default_00073,ex02_whisper_00073,0.0,20.0,0.6451612903225806,10,20,31,14,17,20,25,0.29838709677419356,0.2869521985039226,0.4878048780487805,0.4444444444444444,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,intent_3408_last,ex02_default_00073,ex02_whisper_00073,0.0,40.0,0.8387096774193549,13,26,31,14,17,20,25,,,0.6829268292682927,0.6666666666666666,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,intent_3408_last,ex02_default_00073,ex02_whisper_00073,12.5,20.0,0.5161290322580645,8,16,31,14,17,20,25,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,intent_3408_last,ex02_default_00073,ex02_whisper_00073,12.5,40.0,0.8387096774193549,13,26,31,14,17,20,25,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,speaker_count_3408_last,ex02_default_00073,ex02_whisper_00073,0.0,20.0,0.7142857142857143,5,10,14,7,7,9,9,0.25,0.09535464535464536,0.5555555555555556,0.3333333333333333,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,speaker_count_3408_last,ex02_default_00073,ex02_whisper_00073,0.0,40.0,0.8571428571428571,6,12,14,7,7,9,9,,,0.5555555555555556,0.5555555555555556,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,speaker_count_3408_last,ex02_default_00073,ex02_whisper_00073,12.5,20.0,0.7142857142857143,5,10,14,7,7,9,9,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,speaker_count_3408_last,ex02_default_00073,ex02_whisper_00073,12.5,40.0,0.8571428571428571,6,12,14,7,7,9,9,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3407,ex02_default_00073,ex02_whisper_00073,0.0,20.0,0.6086956521739131,7,14,23,12,11,17,16,0.3913043478260869,0.20650385846038016,0.25806451612903225,0.42424242424242425,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3407,ex02_default_00073,ex02_whisper_00073,0.0,40.0,0.8695652173913043,10,20,23,12,11,17,16,,,0.5161290322580645,0.7272727272727273,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3407,ex02_default_00073,ex02_whisper_00073,12.5,20.0,0.6956521739130435,8,16,23,12,11,17,16,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3407,ex02_default_00073,ex02_whisper_00073,12.5,40.0,0.8695652173913043,10,20,23,12,11,17,16,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3409,ex02_default_00073,ex02_whisper_00073,0.0,20.0,0.47058823529411764,4,8,17,10,7,14,13,0.2705882352941177,0.23639490884072925,0.08695652173913043,0.2222222222222222,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3409,ex02_default_00073,ex02_whisper_00073,0.0,40.0,0.7058823529411765,6,12,17,10,7,14,13,,,0.43478260869565216,0.5185185185185185,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3409,ex02_default_00073,ex02_whisper_00073,12.5,20.0,0.5882352941176471,5,10,17,10,7,14,13,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,whisper,emotion_3409,ex02_default_00073,ex02_whisper_00073,12.5,40.0,0.7058823529411765,6,12,17,10,7,14,13,,,,,False
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,asr_3408,ex02_default_00073,ex02_laughing_00073,0.0,20.0,0.8571428571428571,27,54,63,28,35,28,35,0.5166666666666667,0.497542372881356,0.6984126984126984,0.47619047619047616,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,asr_3408,ex02_default_00073,ex02_laughing_00073,0.0,40.0,0.8888888888888888,28,56,63,28,35,28,35,,,0.7619047619047619,0.6666666666666666,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,asr_3408,ex02_default_00073,ex02_laughing_00073,12.5,20.0,0.8571428571428571,27,54,63,28,35,28,35,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,asr_3408,ex02_default_00073,ex02_laughing_00073,12.5,40.0,0.8888888888888888,28,56,63,28,35,28,35,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3408,ex02_default_00073,ex02_laughing_00073,0.0,20.0,0.896551724137931,13,26,29,13,16,14,16,0.32068965517241377,0.21626984126984125,0.6896551724137931,0.2,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3408,ex02_default_00073,ex02_laughing_00073,0.0,40.0,0.896551724137931,13,26,29,13,16,14,16,,,0.6896551724137931,0.4666666666666667,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3408,ex02_default_00073,ex02_laughing_00073,12.5,20.0,0.896551724137931,13,26,29,13,16,14,16,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3408,ex02_default_00073,ex02_laughing_00073,12.5,40.0,0.896551724137931,13,26,29,13,16,14,16,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,intent_3408_last,ex02_default_00073,ex02_laughing_00073,0.0,20.0,0.8095238095238095,17,34,42,20,22,20,22,0.35238095238095235,0.2660444027517198,0.5238095238095238,0.38095238095238093,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,intent_3408_last,ex02_default_00073,ex02_laughing_00073,0.0,40.0,0.8095238095238095,17,34,42,20,22,20,22,,,0.6190476190476191,0.6190476190476191,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,intent_3408_last,ex02_default_00073,ex02_laughing_00073,12.5,20.0,0.7619047619047619,16,32,42,20,22,20,22,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,intent_3408_last,ex02_default_00073,ex02_laughing_00073,12.5,40.0,0.8095238095238095,17,34,42,20,22,20,22,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,speaker_count_3408_last,ex02_default_00073,ex02_laughing_00073,0.0,20.0,0.8888888888888888,8,16,18,9,9,9,9,0.28888888888888886,0.11584967320261437,0.5555555555555556,0.2222222222222222,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,speaker_count_3408_last,ex02_default_00073,ex02_laughing_00073,0.0,40.0,1.0,9,18,18,9,9,9,9,,,0.7777777777777778,0.2222222222222222,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,speaker_count_3408_last,ex02_default_00073,ex02_laughing_00073,12.5,20.0,0.8888888888888888,8,16,18,9,9,9,9,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,speaker_count_3408_last,ex02_default_00073,ex02_laughing_00073,12.5,40.0,1.0,9,18,18,9,9,9,9,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3407,ex02_default_00073,ex02_laughing_00073,0.0,20.0,0.8,14,28,35,16,19,17,19,0.3828571428571429,0.27427584670231725,0.6857142857142857,0.1111111111111111,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3407,ex02_default_00073,ex02_laughing_00073,0.0,40.0,0.9142857142857143,16,32,35,16,19,17,19,,,0.6857142857142857,0.5555555555555556,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3407,ex02_default_00073,ex02_laughing_00073,12.5,20.0,0.8,14,28,35,16,19,17,19,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3407,ex02_default_00073,ex02_laughing_00073,12.5,40.0,0.9142857142857143,16,32,35,16,19,17,19,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3409,ex02_default_00073,ex02_laughing_00073,0.0,20.0,0.9629629629629629,13,26,27,13,14,14,14,0.3907407407407407,0.1677720797720798,0.7407407407407407,0.14285714285714285,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3409,ex02_default_00073,ex02_laughing_00073,0.0,40.0,0.9629629629629629,13,26,27,13,14,14,14,,,0.7407407407407407,0.42857142857142855,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3409,ex02_default_00073,ex02_laughing_00073,12.5,20.0,0.9629629629629629,13,26,27,13,14,14,14,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,laughing,emotion_3409,ex02_default_00073,ex02_laughing_00073,12.5,40.0,0.9629629629629629,13,26,27,13,14,14,14,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,asr_3408,ex02_default_00073,ex02_enunciated_00073,0.0,20.0,0.78125,25,50,64,28,36,28,36,0.48359375,0.4348626534190532,0.65625,0.5,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,asr_3408,ex02_default_00073,ex02_enunciated_00073,0.0,40.0,0.875,28,56,64,28,36,28,36,,,0.84375,0.71875,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,asr_3408,ex02_default_00073,ex02_enunciated_00073,12.5,20.0,0.78125,25,50,64,28,36,28,36,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,asr_3408,ex02_default_00073,ex02_enunciated_00073,12.5,40.0,0.875,28,56,64,28,36,28,36,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3408,ex02_default_00073,ex02_enunciated_00073,0.0,20.0,0.6470588235294118,11,22,34,13,21,14,21,0.3411764705882353,0.23499999999999996,0.47058823529411764,0.2857142857142857,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3408,ex02_default_00073,ex02_enunciated_00073,0.0,40.0,0.7647058823529411,13,26,34,13,21,14,21,,,0.7058823529411765,0.5142857142857142,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3408,ex02_default_00073,ex02_enunciated_00073,12.5,20.0,0.6470588235294118,11,22,34,13,21,14,21,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3408,ex02_default_00073,ex02_enunciated_00073,12.5,40.0,0.7647058823529411,13,26,34,13,21,14,21,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,intent_3408_last,ex02_default_00073,ex02_enunciated_00073,0.0,20.0,0.782608695652174,18,36,46,20,26,20,26,0.36195652173913045,0.32643381387000214,0.6086956521739131,0.34782608695652173,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,intent_3408_last,ex02_default_00073,ex02_enunciated_00073,0.0,40.0,0.8260869565217391,19,38,46,20,26,20,26,,,0.8260869565217391,0.6086956521739131,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,intent_3408_last,ex02_default_00073,ex02_enunciated_00073,12.5,20.0,0.7391304347826086,17,34,46,20,26,20,26,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,intent_3408_last,ex02_default_00073,ex02_enunciated_00073,12.5,40.0,0.8260869565217391,19,38,46,20,26,20,26,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,speaker_count_3408_last,ex02_default_00073,ex02_enunciated_00073,0.0,20.0,0.9473684210526315,9,18,19,9,10,9,10,0.2921052631578947,0.13565101479188166,0.631578947368421,0.21052631578947367,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,speaker_count_3408_last,ex02_default_00073,ex02_enunciated_00073,0.0,40.0,0.9473684210526315,9,18,19,9,10,9,10,,,0.8421052631578947,0.3157894736842105,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,speaker_count_3408_last,ex02_default_00073,ex02_enunciated_00073,12.5,20.0,0.9473684210526315,9,18,19,9,10,9,10,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,speaker_count_3408_last,ex02_default_00073,ex02_enunciated_00073,12.5,40.0,0.9473684210526315,9,18,19,9,10,9,10,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3407,ex02_default_00073,ex02_enunciated_00073,0.0,20.0,0.6857142857142857,12,24,35,16,19,17,19,0.38,0.27980379321816706,0.5142857142857142,0.2777777777777778,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3407,ex02_default_00073,ex02_enunciated_00073,0.0,40.0,0.8,14,28,35,16,19,17,19,,,0.8,0.5555555555555556,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3407,ex02_default_00073,ex02_enunciated_00073,12.5,20.0,0.6285714285714286,11,22,35,16,19,17,19,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3407,ex02_default_00073,ex02_enunciated_00073,12.5,40.0,0.7428571428571429,13,26,35,16,19,17,19,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3409,ex02_default_00073,ex02_enunciated_00073,0.0,20.0,0.7096774193548387,11,22,31,13,18,14,18,0.3467741935483871,0.25538496624703516,0.3870967741935484,0.1875,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3409,ex02_default_00073,ex02_enunciated_00073,0.0,40.0,0.8387096774193549,13,26,31,13,18,14,18,,,0.7741935483870968,0.5625,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3409,ex02_default_00073,ex02_enunciated_00073,12.5,20.0,0.6451612903225806,10,20,31,13,18,14,18,,,,,True
ex02::DELETED THE FIRST SECOND OR THIRD ONE,enunciated,emotion_3409,ex02_default_00073,ex02_enunciated_00073,12.5,40.0,0.8387096774193549,13,26,31,13,18,14,18,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,asr_3408,ex02_default_00233,ex02_happy_00233,0.0,20.0,0.9444444444444444,17,34,36,18,18,18,19,0.5625,0.5350378787878787,0.8333333333333334,0.7567567567567568,True
ex02::DID SHE JUMP IN A CAB,happy,asr_3408,ex02_default_00233,ex02_happy_00233,0.0,40.0,0.9444444444444444,17,34,36,18,18,18,19,,,0.8888888888888888,0.918918918918919,True
ex02::DID SHE JUMP IN A CAB,happy,asr_3408,ex02_default_00233,ex02_happy_00233,12.5,20.0,0.8333333333333334,15,30,36,18,18,18,19,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,asr_3408,ex02_default_00233,ex02_happy_00233,12.5,40.0,0.9444444444444444,17,34,36,18,18,18,19,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3408,ex02_default_00233,ex02_happy_00233,0.0,20.0,0.8,6,12,15,7,8,7,8,0.36,0.22802197802197804,0.6666666666666666,0.4,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3408,ex02_default_00233,ex02_happy_00233,0.0,40.0,0.8,6,12,15,7,8,7,8,,,0.8,0.9333333333333333,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3408,ex02_default_00233,ex02_happy_00233,12.5,20.0,0.8,6,12,15,7,8,7,8,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3408,ex02_default_00233,ex02_happy_00233,12.5,40.0,0.8,6,12,15,7,8,7,8,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,intent_3408_last,ex02_default_00233,ex02_happy_00233,0.0,20.0,0.7272727272727273,8,16,22,10,12,10,12,0.3704545454545455,0.3218421052631578,0.6363636363636364,0.45454545454545453,True
ex02::DID SHE JUMP IN A CAB,happy,intent_3408_last,ex02_default_00233,ex02_happy_00233,0.0,40.0,0.7272727272727273,8,16,22,10,12,10,12,,,0.8181818181818182,0.8181818181818182,True
ex02::DID SHE JUMP IN A CAB,happy,intent_3408_last,ex02_default_00233,ex02_happy_00233,12.5,20.0,0.7272727272727273,8,16,22,10,12,10,12,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,intent_3408_last,ex02_default_00233,ex02_happy_00233,12.5,40.0,0.7272727272727273,8,16,22,10,12,10,12,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,speaker_count_3408_last,ex02_default_00233,ex02_happy_00233,0.0,20.0,0.9090909090909091,5,10,11,6,5,6,6,0.4045454545454545,0.18181818181818182,0.7272727272727273,0.3333333333333333,True
ex02::DID SHE JUMP IN A CAB,happy,speaker_count_3408_last,ex02_default_00233,ex02_happy_00233,0.0,40.0,0.9090909090909091,5,10,11,6,5,6,6,,,0.9090909090909091,0.8333333333333334,True
ex02::DID SHE JUMP IN A CAB,happy,speaker_count_3408_last,ex02_default_00233,ex02_happy_00233,12.5,20.0,0.9090909090909091,5,10,11,6,5,6,6,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,speaker_count_3408_last,ex02_default_00233,ex02_happy_00233,12.5,40.0,0.9090909090909091,5,10,11,6,5,6,6,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3407,ex02_default_00233,ex02_happy_00233,0.0,20.0,0.8888888888888888,8,16,18,9,9,9,9,0.4083333333333333,0.2540441176470588,0.7777777777777778,0.5555555555555556,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3407,ex02_default_00233,ex02_happy_00233,0.0,40.0,0.8888888888888888,8,16,18,9,9,9,9,,,0.7777777777777778,0.7777777777777778,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3407,ex02_default_00233,ex02_happy_00233,12.5,20.0,0.6666666666666666,6,12,18,9,9,9,9,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3407,ex02_default_00233,ex02_happy_00233,12.5,40.0,0.8888888888888888,8,16,18,9,9,9,9,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3409,ex02_default_00233,ex02_happy_00233,0.0,20.0,0.9230769230769231,6,12,13,7,6,7,7,0.4807692307692307,0.23397435897435898,0.6153846153846154,0.42857142857142855,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3409,ex02_default_00233,ex02_happy_00233,0.0,40.0,0.9230769230769231,6,12,13,7,6,7,7,,,0.9230769230769231,0.8571428571428571,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3409,ex02_default_00233,ex02_happy_00233,12.5,20.0,0.9230769230769231,6,12,13,7,6,7,7,,,,,True
ex02::DID SHE JUMP IN A CAB,happy,emotion_3409,ex02_default_00233,ex02_happy_00233,12.5,40.0,0.9230769230769231,6,12,13,7,6,7,7,,,,,True
ex02::DID SHE JUMP IN A CAB,sad,asr_3408,ex02_default_00233,ex02_sad_00233,0.0,20.0,0.8888888888888888,16,32,36,18,18,18,18,0.5902777777777778,0.5235795454545454,0.9444444444444444,0.5,True
ex02::DID SHE JUMP IN A CAB,sad,asr_3408,ex02_default_00233,ex02_sad_00233,0.0,40.0,1.0,18,36,36,18,18,18,18,,,1.0,0.7777777777777778,True
ex02::DID SHE JUMP IN A CAB,sad,asr_3408,ex02_default_00233,ex02_sad_00233,12.5,20.0,0.8333333333333334,15,30,36,18,18,18,18,,,,,True
ex02::DID SHE JUMP IN A CAB,sad,asr_3408,ex02_default_00233,ex02_sad_00233,12.5,40.0,1.0,18,36,36,18,18,18,18,,,,,True
ex02::DID SHE JUMP IN A CAB,sad,emotion_3408,ex02_default_00233,ex02_sad_00233,0.0,20.0,0.5333333333333333,4,8,15,7,8,7,8,0.38666666666666666,0.22857142857142856,0.8,0.26666666666666666,True
ex02::DID SHE JUMP IN A CAB,sad,emotion_3408,ex02_default_00233,ex02_sad_00233,0.0,40.0,0.8,6,12,15,7,8,7,8,,,0.8,0.4,True
