uid,block,style,policy,cuts,hz
ex02_confused_00096,ex02::WHAT'S WITH THE LOOK,confused,emotion_3409,6,3.6620455139942454
ex02_confused_00096,ex02::WHAT'S WITH THE LOOK,confused,intent_3408,15,8.370389746272561
ex02_confused_00096,ex02::WHAT'S WITH THE LOOK,confused,speaker_count_3408,15,8.370389746272561
ex02_confused_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,confused,asr_3408,61,7.64293914155617
ex02_confused_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,confused,emotion_3408,27,3.4516499348963348
ex02_confused_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,confused,intent_3408_last,43,5.424021326265669
ex02_confused_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,confused,speaker_count_3408_last,17,2.218917815290501
ex02_confused_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,confused,emotion_3407,28,3.5749231468569183
ex02_confused_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,confused,emotion_3409,22,2.8352838750934177
ex02_confused_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,confused,intent_3408,61,7.64293914155617
ex02_confused_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,confused,speaker_count_3408,58,7.27311950567442
ex02_confused_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,confused,asr_3408,32,8.326631026162653
ex02_confused_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,confused,emotion_3408,18,4.7941208938512245
ex02_confused_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,confused,intent_3408_last,24,6.30805380769898
ex02_confused_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,confused,speaker_count_3408_last,7,2.0185772184636734
ex02_confused_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,confused,emotion_3407,18,4.7941208938512245
ex02_confused_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,confused,emotion_3409,17,4.541798741543265
ex02_confused_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,confused,intent_3408,32,8.326631026162653
ex02_confused_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,confused,speaker_count_3408,29,7.569664569238776
ex02_confused_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,confused,asr_3408,31,9.04785466883438
ex02_confused_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,confused,emotion_3408,17,5.08941825121934
ex02_confused_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,confused,intent_3408_last,23,6.785891001625786
ex02_confused_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,confused,speaker_count_3408_last,10,3.110200042411819
ex02_confused_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,confused,emotion_3407,18,5.3721637096204145
ex02_confused_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,confused,emotion_3409,14,4.241181876016117
ex02_confused_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,confused,intent_3408,31,9.04785466883438
ex02_confused_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,confused,speaker_count_3408,29,8.482363752032233
ex02_confused_00157,ex02::WEDDING MUSIC STOPS,confused,asr_3408,19,7.572709846889273
ex02_confused_00157,ex02::WEDDING MUSIC STOPS,confused,emotion_3408,10,4.1649904157891005
ex02_confused_00157,ex02::WEDDING MUSIC STOPS,confused,intent_3408_last,15,6.058167877511418
ex02_confused_00157,ex02::WEDDING MUSIC STOPS,confused,speaker_count_3408_last,5,2.2718129540667817
ex02_confused_00157,ex02::WEDDING MUSIC STOPS,confused,emotion_3407,12,4.922261400478027
ex02_confused_00157,ex02::WEDDING MUSIC STOPS,confused,emotion_3409,10,4.1649904157891005
ex02_confused_00157,ex02::WEDDING MUSIC STOPS,confused,intent_3408,19,7.572709846889273
ex02_confused_00157,ex02::WEDDING MUSIC STOPS,confused,speaker_count_3408,18,7.194074354544809
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,confused,asr_3408,21,10.356901168093682
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,confused,emotion_3408,10,5.178450584046841
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,confused,intent_3408_last,13,6.590755288786888
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,confused,speaker_count_3408_last,4,2.353841174566746
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,confused,emotion_3407,11,5.649218818960191
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,confused,emotion_3409,9,4.707682349133492
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,confused,intent_3408,21,10.356901168093682
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,confused,speaker_count_3408,18,8.944596463353635
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,confused,asr_3408,19,9.925558312655086
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,confused,emotion_3408,9,4.962779156327543
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,confused,intent_3408_last,14,7.444168734491314
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,confused,speaker_count_3408_last,6,3.4739454094292803
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,confused,emotion_3407,11,5.9553349875930515
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,confused,emotion_3409,10,5.459057071960298
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,confused,intent_3408,19,9.925558312655086
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,confused,speaker_count_3408,19,9.925558312655086
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,confused,asr_3408,65,10.11029411764706
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,confused,emotion_3408,36,5.667892156862745
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,confused,intent_3408_last,47,7.352941176470589
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,confused,speaker_count_3408_last,19,3.0637254901960786
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,confused,emotion_3407,40,6.280637254901961
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,confused,emotion_3409,35,5.514705882352941
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,confused,intent_3408,65,10.11029411764706
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,confused,speaker_count_3408,61,9.497549019607844
ex02_confused_00348,ex02::WHO'S MORE MISERABLE THAN HER,confused,asr_3408,22,9.829584913724023
ex02_confused_00348,ex02::WHO'S MORE MISERABLE THAN HER,confused,emotion_3408,12,5.555852342539665
ex02_confused_00348,ex02::WHO'S MORE MISERABLE THAN HER,confused,intent_3408_last,19,8.547465142368715
ex02_confused_00348,ex02::WHO'S MORE MISERABLE THAN HER,confused,speaker_count_3408_last,5,2.564239542710615
ex02_confused_00348,ex02::WHO'S MORE MISERABLE THAN HER,confused,emotion_3407,13,5.983225599658101
ex02_confused_00348,ex02::WHO'S MORE MISERABLE THAN HER,confused,emotion_3409,12,5.555852342539665
ex02_confused_00348,ex02::WHO'S MORE MISERABLE THAN HER,confused,intent_3408,22,9.829584913724023
ex02_confused_00348,ex02::WHO'S MORE MISERABLE THAN HER,confused,speaker_count_3408,22,9.829584913724023
ex02_confused_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,confused,asr_3408,52,10.889385417469246
ex02_confused_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,confused,emotion_3408,26,5.547422759842823
ex02_confused_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,confused,intent_3408_last,31,6.574723270924828
ex02_confused_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,confused,speaker_count_3408_last,16,3.4928217376788147
ex02_confused_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,confused,emotion_3407,26,5.547422759842823
ex02_confused_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,confused,emotion_3409,23,4.931042453193621
ex02_confused_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,confused,intent_3408,52,10.889385417469246
ex02_confused_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,confused,speaker_count_3408,52,10.889385417469246
ex02_default_00028,ex02::WHAT DO YA THINK YOU'RE DOING,default,asr_3408,18,10.597504008924213
ex02_default_00028,ex02::WHAT DO YA THINK YOU'RE DOING,default,emotion_3408,8,5.019870320016733
ex02_default_00028,ex02::WHAT DO YA THINK YOU'RE DOING,default,intent_3408_last,13,7.808687164470474
ex02_default_00028,ex02::WHAT DO YA THINK YOU'RE DOING,default,speaker_count_3408_last,4,2.7888168444537405
ex02_default_00028,ex02::WHAT DO YA THINK YOU'RE DOING,default,emotion_3407,9,5.577633688907481
ex02_default_00028,ex02::WHAT DO YA THINK YOU'RE DOING,default,emotion_3409,8,5.019870320016733
ex02_default_00028,ex02::WHAT DO YA THINK YOU'RE DOING,default,intent_3408,18,10.597504008924213
ex02_default_00028,ex02::WHAT DO YA THINK YOU'RE DOING,default,speaker_count_3408,18,10.597504008924213
ex02_default_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,default,asr_3408,25,10.604940474673057
ex02_default_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,default,emotion_3408,16,6.933999541132384
ex02_default_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,default,intent_3408_last,19,8.157646518979275
ex02_default_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,default,speaker_count_3408_last,8,3.670940933540674
ex02_default_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,default,emotion_3407,16,6.933999541132384
ex02_default_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,default,emotion_3409,14,6.118234889234456
ex02_default_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,default,intent_3408,25,10.604940474673057
ex02_default_00030,ex02::BUT WE ALL HAVE TO LOOK AT OURSELVES,default,speaker_count_3408,25,10.604940474673057
ex02_default_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,default,asr_3408,20,12.165978709537258
ex02_default_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,default,emotion_3408,10,6.372655514519517
ex02_default_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,default,intent_3408_last,14,8.689984792526614
ex02_default_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,default,speaker_count_3408_last,5,3.4759939170106455
ex02_default_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,default,emotion_3407,11,6.951987834021291
ex02_default_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,default,emotion_3409,8,5.213990875515968
ex02_default_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,default,intent_3408,20,12.165978709537258
ex02_default_00058,ex02::SHE'S ALWAYS HIGH AS A KITE,default,speaker_count_3408,18,11.007314070533711
ex02_default_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,default,asr_3408,28,9.91707275369753
ex02_default_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,default,emotion_3408,14,5.12952038984355
ex02_default_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,default,intent_3408_last,20,7.18132854578097
ex02_default_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,default,speaker_count_3408_last,9,3.4196802598957
ex02_default_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,default,emotion_3407,17,6.15542446781226
ex02_default_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,default,emotion_3409,14,5.12952038984355
ex02_default_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,default,intent_3408,28,9.91707275369753
ex02_default_00073,ex02::DELETED THE FIRST SECOND OR THIRD ONE,default,speaker_count_3408,27,9.57510472770796
ex02_default_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,default,asr_3408,52,12.226243169595872
ex02_default_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,default,emotion_3408,29,6.920515001658041
ex02_default_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,default,intent_3408_last,35,8.304618001989649
ex02_default_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,default,speaker_count_3408_last,15,3.6909413342176216
ex02_default_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,default,emotion_3407,30,7.1511988350466416
ex02_default_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,default,emotion_3409,27,6.4591473348808375
ex02_default_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,default,intent_3408,52,12.226243169595872
ex02_default_00089,ex02::COMPARING AND CONTRASTING THE VARIOUS OFFENDER TYPES IS ILLUMINATING,default,speaker_count_3408,52,12.226243169595872
ex02_default_00096,ex02::WHAT'S WITH THE LOOK,default,asr_3408,12,10.396361273554255
ex02_default_00096,ex02::WHAT'S WITH THE LOOK,default,emotion_3408,5,4.798320587794271
ex02_default_00096,ex02::WHAT'S WITH THE LOOK,default,intent_3408_last,9,7.997200979657119
ex02_default_00096,ex02::WHAT'S WITH THE LOOK,default,speaker_count_3408_last,4,3.9986004898285596
ex02_default_00096,ex02::WHAT'S WITH THE LOOK,default,emotion_3407,8,7.1974808816914075
ex02_default_00096,ex02::WHAT'S WITH THE LOOK,default,emotion_3409,7,6.397760783725696
ex02_default_00096,ex02::WHAT'S WITH THE LOOK,default,intent_3408,12,10.396361273554255
ex02_default_00096,ex02::WHAT'S WITH THE LOOK,default,speaker_count_3408,12,10.396361273554255
ex02_default_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,default,asr_3408,51,11.066478678407066
ex02_default_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,default,emotion_3408,20,4.469154850895161
ex02_default_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,default,intent_3408_last,29,6.38450692985023
ex02_default_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,default,speaker_count_3408_last,15,3.4050703625867893
ex02_default_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,default,emotion_3407,25,5.533239339203533
ex02_default_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,default,emotion_3409,20,4.469154850895161
ex02_default_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,default,intent_3408,51,11.066478678407066
ex02_default_00099,ex02::HE SAID OH BRIAN I KNOW YOU THINK YOU'RE SMART BUT IT'S DAVE BANNER,default,speaker_count_3408,48,10.428027985422043
ex02_default_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,default,asr_3408,28,11.370598181684514
ex02_default_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,default,emotion_3408,16,6.665523072021957
ex02_default_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,default,intent_3408_last,17,7.057612664493837
ex02_default_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,default,speaker_count_3408_last,7,3.1367167397750384
ex02_default_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,default,emotion_3407,17,7.057612664493837
ex02_default_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,default,emotion_3409,15,6.273433479550077
ex02_default_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,default,intent_3408,28,11.370598181684514
ex02_default_00128,ex02::YOU TRASH HOTEL ROOMS IN YOUR SLEEP,default,speaker_count_3408,25,10.194329404268874
ex02_default_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,default,asr_3408,28,12.450359557797574
ex02_default_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,default,emotion_3408,14,6.439841150584952
ex02_default_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,default,intent_3408_last,18,8.157132124074273
ex02_default_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,default,speaker_count_3408_last,8,3.8639046903509713
ex02_default_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,default,emotion_3407,15,6.869163893957282
ex02_default_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,default,emotion_3409,13,6.010518407212622
ex02_default_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,default,intent_3408,28,12.450359557797574
ex02_default_00150,ex02::HOW DO YOU SAY WELCOME IN JAPANESE,default,speaker_count_3408,26,11.591714071052914
ex02_default_00157,ex02::WEDDING MUSIC STOPS,default,asr_3408,15,9.775842975522206
ex02_default_00157,ex02::WEDDING MUSIC STOPS,default,emotion_3408,7,4.887921487761103
ex02_default_00157,ex02::WEDDING MUSIC STOPS,default,intent_3408_last,12,7.942872417611792
ex02_default_00157,ex02::WEDDING MUSIC STOPS,default,speaker_count_3408_last,5,3.665941115820827
ex02_default_00157,ex02::WEDDING MUSIC STOPS,default,emotion_3407,10,6.720892045671516
ex02_default_00157,ex02::WEDDING MUSIC STOPS,default,emotion_3409,6,4.276931301790965
ex02_default_00157,ex02::WEDDING MUSIC STOPS,default,intent_3408,15,9.775842975522206
ex02_default_00157,ex02::WEDDING MUSIC STOPS,default,speaker_count_3408,15,9.775842975522206
ex02_default_00233,ex02::DID SHE JUMP IN A CAB,default,asr_3408,18,11.71122582633485
ex02_default_00233,ex02::DID SHE JUMP IN A CAB,default,emotion_3408,7,4.931042453193621
ex02_default_00233,ex02::DID SHE JUMP IN A CAB,default,intent_3408_last,10,6.780183373141228
ex02_default_00233,ex02::DID SHE JUMP IN A CAB,default,speaker_count_3408_last,6,4.314662146544419
ex02_default_00233,ex02::DID SHE JUMP IN A CAB,default,emotion_3407,9,6.163803066492026
ex02_default_00233,ex02::DID SHE JUMP IN A CAB,default,emotion_3409,7,4.931042453193621
ex02_default_00233,ex02::DID SHE JUMP IN A CAB,default,intent_3408,18,11.71122582633485
ex02_default_00233,ex02::DID SHE JUMP IN A CAB,default,speaker_count_3408,17,11.094845519685647
ex02_default_00261,ex02::YACHT CLUB IN HALF AN HOUR,default,asr_3408,18,10.726130830569474
ex02_default_00261,ex02::YACHT CLUB IN HALF AN HOUR,default,emotion_3408,8,5.080798814480277
ex02_default_00261,ex02::YACHT CLUB IN HALF AN HOUR,default,intent_3408_last,12,7.338931620915956
ex02_default_00261,ex02::YACHT CLUB IN HALF AN HOUR,default,speaker_count_3408_last,6,3.9517324112624377
ex02_default_00261,ex02::YACHT CLUB IN HALF AN HOUR,default,emotion_3407,10,6.209865217698116
ex02_default_00261,ex02::YACHT CLUB IN HALF AN HOUR,default,emotion_3409,8,5.080798814480277
ex02_default_00261,ex02::YACHT CLUB IN HALF AN HOUR,default,intent_3408,18,10.726130830569474
ex02_default_00261,ex02::YACHT CLUB IN HALF AN HOUR,default,speaker_count_3408,17,10.161597628960553
ex02_default_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,default,asr_3408,58,11.918138548360625
ex02_default_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,default,emotion_3408,27,5.656065751764364
ex02_default_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,default,intent_3408_last,37,7.676089234537352
ex02_default_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,default,speaker_count_3408_last,19,4.040046965545975
ex02_default_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,default,emotion_3407,32,6.666077493150858
ex02_default_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,default,emotion_3409,24,5.050058706932468
ex02_default_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,default,intent_3408,58,11.918138548360625
ex02_default_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,default,speaker_count_3408,57,11.716136200083326
ex02_default_00348,ex02::WHO'S MORE MISERABLE THAN HER,default,asr_3408,20,10.621483214263135
ex02_default_00348,ex02::WHO'S MORE MISERABLE THAN HER,default,emotion_3408,9,5.057849149649112
ex02_default_00348,ex02::WHO'S MORE MISERABLE THAN HER,default,intent_3408_last,12,6.575203894543845
ex02_default_00348,ex02::WHO'S MORE MISERABLE THAN HER,default,speaker_count_3408_last,6,3.5404944047543783
ex02_default_00348,ex02::WHO'S MORE MISERABLE THAN HER,default,emotion_3407,10,5.563634064614023
ex02_default_00348,ex02::WHO'S MORE MISERABLE THAN HER,default,emotion_3409,10,5.563634064614023
ex02_default_00348,ex02::WHO'S MORE MISERABLE THAN HER,default,intent_3408,20,10.621483214263135
ex02_default_00348,ex02::WHO'S MORE MISERABLE THAN HER,default,speaker_count_3408,18,9.609913384333312
ex02_default_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,default,asr_3408,47,12.550044938311954
ex02_default_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,default,emotion_3408,28,7.582318816896805
ex02_default_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,default,intent_3408_last,30,8.105237355993136
ex02_default_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,default,speaker_count_3408_last,14,3.9218890432224853
ex02_default_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,default,emotion_3407,28,7.582318816896805
ex02_default_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,default,emotion_3409,23,6.275022469155977
