uid,block,policy,retained,lag_ms,envelope_sum,n
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,0,80,11.868799570145498,31
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,0,100,11.994679664533267,31
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,-100,10.680428097158249,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,-80,11.221574340574112,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,-60,11.524060575778273,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,-40,11.267952973368393,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,-20,11.029005932751542,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,0,11.539909725803335,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,20,12.34192092822821,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,40,12.858744517090237,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,60,12.85628553623337,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,80,12.174091544148922,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,1,100,11.123411785497233,26
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,-100,10.249332796838852,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,-80,10.294711961247765,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,-60,10.491646159949251,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,-40,10.576878706536519,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,-20,10.052093198819918,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,0,8.938928813444722,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,20,7.752586493059997,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,40,7.105260742720156,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,60,7.270942716286792,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,80,8.014220296606211,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,0,100,8.76797327909813,18
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,-100,16.123048303884474,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,-80,18.608776614476366,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,-60,20.289609469810003,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,-40,20.57774605904476,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,-20,20.12935225532203,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,0,19.765393920510746,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,20,19.30254233260857,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,40,18.603228453982716,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,60,17.61222502951379,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,80,16.028670817688205,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,1,100,14.35011817093237,39
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,-100,22.47086462109148,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,-80,25.515192065245795,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,-60,27.646299045430382,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,-40,27.894105852365705,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,-20,25.928139572732885,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,0,22.522536512741556,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,20,19.05286332431583,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,40,16.705377999978758,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,60,15.731146120861183,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,80,15.455191699497409,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,0,100,15.3681875094459,43
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,-100,3.9015164796318462,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,-80,3.3882965104783356,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,-60,3.1349565843288727,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,-40,3.260518913215576,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,-20,4.253305881409063,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,0,6.181786221213909,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,20,8.002265501352735,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,40,9.003111196724115,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,60,9.1520216249394,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,80,8.58769941479701,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,speaker_count_3408_last,1,100,7.749903940584598,14
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,-100,15.2418386680501,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,-80,17.12168886930091,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,-60,19.017821632212556,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,-40,20.033596660629325,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,-20,19.322209188587543,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,0,17.088064963304742,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,20,14.374081802632672,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,40,12.276670544930406,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,60,11.183915540815185,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,80,10.761406847636662,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,0,100,10.685977494525945,29
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,-100,11.130542432673222,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,-80,11.781799706423213,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,-60,11.763433997546697,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,-40,11.121028104951954,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,-20,10.859236265554406,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,0,11.616257770650728,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,20,12.68104702303589,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,40,13.431818651772463,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,60,13.699252204985397,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,80,13.281484266657758,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3407,1,100,12.432113955504555,28
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,-100,15.048347795592019,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,-80,16.35990563753929,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,-60,17.436115252610865,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,-40,17.85860361253725,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,-20,17.27599874664585,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,0,15.768746789589501,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,20,13.89047022207048,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,40,12.480333321992655,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,60,11.955602297426324,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,80,11.986917013947567,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,0,100,12.159918362495956,30
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,-100,11.324033305131307,27
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,-80,12.543582938184837,27
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,-60,13.345140377148391,27
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,-40,13.296021153044025,27
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,-20,12.905446707496093,27
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,0,12.935575944365963,27
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,20,13.164658603598083,27
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,40,13.228155874710216,27
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,60,12.927565448374258,27
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,80,12.055974100346852,27
ex04_confused_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3409,1,100,10.958173087534542,27
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,-100,7.695637864828652,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,-80,7.743530891195241,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,-60,8.03182081391582,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,-40,8.184217316963043,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,-20,8.00811698238746,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,0,7.539257680047427,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,20,6.740244266004641,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,40,5.757285586515567,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,60,5.102538538550674,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,80,5.195121446713477,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,0,100,5.699540820455001,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,-100,4.310552905592204,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,-80,4.523049500203232,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,-60,4.457136040020843,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,-40,4.197642317986384,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,-20,4.07682972942221,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,0,4.258275974333759,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,20,4.657826220201334,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,40,5.104130404301969,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,60,5.212110735279069,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,80,4.791171057857553,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,1,100,4.125145700501332,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,-100,5.955529855471369,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,-80,5.566313367519505,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,-60,5.422767935689592,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,-40,5.366092211832312,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,-20,5.169024148263133,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,0,4.7155715125387045,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,20,4.056854607146784,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,40,3.4945235627547655,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,60,3.280654733241085,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,80,3.497923804332182,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,0,100,4.004455344957308,10
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,-100,6.050660914949487,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,-80,6.700267023878966,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,-60,7.066188918247072,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,-40,7.015767423117114,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,-20,6.915922563546537,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,0,7.081962141842481,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,20,7.341215879059191,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,40,7.366892428062773,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,60,7.033994540588656,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,80,6.488368700238846,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,1,100,5.820231175999024,14
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,-100,9.062329616518666,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,-80,10.089572698591144,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,-60,10.830714549029892,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,-40,10.816790036453346,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,-20,10.121636775429627,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,0,9.171205368897214,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,20,8.298483713365142,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,40,7.601408251203934,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,60,7.056328136280889,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,80,6.77228816075494,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,0,100,6.708438356268432,18
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,-100,2.9438611539021906,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,-80,2.1770076928073276,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,-60,1.6582423049067698,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,-40,1.5650695984960779,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,-20,1.9633099363800435,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,0,2.6263282854839707,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,20,3.0995867728408335,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,40,3.260007739613603,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,60,3.2583211375488528,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,80,3.2140043438160895,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,speaker_count_3408_last,1,100,3.116248164687901,6
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,-100,6.707448973147754,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,-80,6.707029172840287,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,-60,6.930052385573565,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,-40,7.198055807002517,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,-20,7.2041473273445815,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,0,6.818505633885504,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,20,5.986534317135148,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,40,4.913220768056877,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,60,4.184494697829204,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,80,4.281905576115688,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,0,100,4.868790816021992,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,1,-100,5.298741797273102,12
ex04_default_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3407,1,-80,5.559551218558185,12
